year,files,description,city_name,file_urls
2014,"[{'path': 'full/196d8c23d042624317c9b80dc3d5e12cb1ca9aa4.csv', 'checksum': '189eabb2ecbc34b3f99bbf44b6117147', 'url': 'https://transcal.s3.amazonaws.com/public/export/tiburon-2014.csv'}]",Download Tiburon payroll data for 2014,Tiburon,https://transcal.s3.amazonaws.com/public/export/tiburon-2014.csv
2016,"[{'path': 'full/b69737d84119764a81221b23da5d48a5db07e8bd.csv', 'checksum': '00b079f0ddd601615eefcddb86e1c39a', 'url': 'https://transcal.s3.amazonaws.com/public/export/tiburon-2016.csv'}]",Download Tiburon payroll data for 2016,Tiburon,https://transcal.s3.amazonaws.com/public/export/tiburon-2016.csv
2012,"[{'path': 'full/a0db48946b891ded3da66a27e46488aa7c87d458.csv', 'checksum': '0cb24754da3c83754b74686dd38228c6', 'url': 'https://transcal.s3.amazonaws.com/public/export/tiburon-2012.csv'}]",Download Tiburon payroll data for 2012,Tiburon,https://transcal.s3.amazonaws.com/public/export/tiburon-2012.csv
2011,"[{'path': 'full/3a652f4da46bded2b48711bb601a3c8f1632dde8.csv', 'checksum': '303097a9c0cdc300edc284d85b266fd7', 'url': 'https://transcal.s3.amazonaws.com/public/export/tiburon-2011.csv'}]",Download Tiburon payroll data for 2011,Tiburon,https://transcal.s3.amazonaws.com/public/export/tiburon-2011.csv
2016,"[{'path': 'full/eb9025e6dcc18eea80fe5082ca50caa33f9a11d4.csv', 'checksum': '08f451892902cd337efe3c1e36d795f0', 'url': 'https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2016.csv'}]",Download Thousand Oaks payroll data for 2016,Thousand Oaks,https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2016.csv
2015,"[{'path': 'full/465c2692a9bb6d507e717696d0f1eae138de1a5f.csv', 'checksum': '79ebcc4308bb32c16ee3b9a5a101b20b', 'url': 'https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2015.csv'}]",Download Thousand Oaks payroll data for 2015,Thousand Oaks,https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2015.csv
2016,"[{'path': 'full/64e988864b88db708fac940aeea2eb86f110ee3c.csv', 'checksum': '93e18d5d3ab7fdb497ca8280d84ecd1b', 'url': 'https://transcal.s3.amazonaws.com/public/export/temple-city-2016.csv'}]",Download Temple City payroll data for 2016,Temple City,https://transcal.s3.amazonaws.com/public/export/temple-city-2016.csv
2015,"[{'path': 'full/ce86f28325832cf939606a6173165204fbe556e4.csv', 'checksum': '1dae69348fc75600b91ffefda9c91e40', 'url': 'https://transcal.s3.amazonaws.com/public/export/temple-city-2015.csv'}]",Download Temple City payroll data for 2015,Temple City,https://transcal.s3.amazonaws.com/public/export/temple-city-2015.csv
2014,"[{'path': 'full/4b2ee6b08265ef3c9be15d0819febbea8e3ac71a.csv', 'checksum': 'dccaa947961c272bdaf12d038fcd85f0', 'url': 'https://transcal.s3.amazonaws.com/public/export/temple-city-2014.csv'}]",Download Temple City payroll data for 2014,Temple City,https://transcal.s3.amazonaws.com/public/export/temple-city-2014.csv
2013,"[{'path': 'full/de92a32428db629be8f04c2b3b70efb8049b4451.csv', 'checksum': '9657655b0e7d31a0a1e4ec85955e8828', 'url': 'https://transcal.s3.amazonaws.com/public/export/temple-city-2013.csv'}]",Download Temple City payroll data for 2013,Temple City,https://transcal.s3.amazonaws.com/public/export/temple-city-2013.csv
2012,"[{'path': 'full/b81d80bab3daedb96a340421a405d50d15533a0d.csv', 'checksum': '433ba68c1bc922ebfc1dda5be1d22be2', 'url': 'https://transcal.s3.amazonaws.com/public/export/temple-city-2012.csv'}]",Download Temple City payroll data for 2012,Temple City,https://transcal.s3.amazonaws.com/public/export/temple-city-2012.csv
2012,"[{'path': 'full/0778a59711d2e9916c46c299b3631783d46a6cd9.csv', 'checksum': '96e4840f38bd2c48710ed330f8c53e92', 'url': 'https://transcal.s3.amazonaws.com/public/export/torrance-2012.csv'}]",Download Torrance payroll data for 2012,Torrance,https://transcal.s3.amazonaws.com/public/export/torrance-2012.csv
2011,"[{'path': 'full/59e87677498e88cb47de7dbcc884717facaef201.csv', 'checksum': '9019558e7a31ac454fd9b831e74b4320', 'url': 'https://transcal.s3.amazonaws.com/public/export/temple-city-2011.csv'}]",Download Temple City payroll data for 2011,Temple City,https://transcal.s3.amazonaws.com/public/export/temple-city-2011.csv
2013,"[{'path': 'full/55b3e589fb3877e4d38feefc82cbc2e912c5b8d4.csv', 'checksum': '939aead0ace3cf9169322fc10ce1c066', 'url': 'https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2013.csv'}]",Download Thousand Oaks payroll data for 2013,Thousand Oaks,https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2013.csv
2014,"[{'path': 'full/d0b613ac956bbcce50517a1d0915c560a819ff60.csv', 'checksum': '0bdb9f4707edc5ae63c2e610847d91d8', 'url': 'https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2014.csv'}]",Download Thousand Oaks payroll data for 2014,Thousand Oaks,https://transcal.s3.amazonaws.com/public/export/thousand-oaks-2014.csv
2015,"[{'path': 'full/e084a8e25a4be8a68e91307b82b2b87add9148dd.csv', 'checksum': '3778aeddd2ba2e07aea59aa0328eb8f0', 'url': 'https://transcal.s3.amazonaws.com/public/export/temecula-2015.csv'}]",Download Temecula payroll data for 2015,Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2015.csv
2016,"[{'path': 'full/52e685c817c4bcb161b36fca2cedb3136078c201.csv', 'checksum': '8a4d48250a0f15dfb075c1dc9c70aaa8', 'url': 'https://transcal.s3.amazonaws.com/public/export/temecula-2016.csv'}]",Download Temecula payroll data for 2016,Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2016.csv
2014,"[{'path': 'full/dac0291b96f4a617f63dc0368744d484fdb25a02.csv', 'checksum': '3ad5acae855ca2d3276e42abf8ac3969', 'url': 'https://transcal.s3.amazonaws.com/public/export/temecula-2014.csv'}]",Download Temecula payroll data for 2014,Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2014.csv
2016,"[{'path': 'full/523cf746d81ed81576945920357abffd01e03f37.csv', 'checksum': 'cf5fd33bc9b634a6651fc20deb4e2291', 'url': 'https://transcal.s3.amazonaws.com/public/export/tehachapi-2016.csv'}]",Download Tehachapi payroll data for 2016,Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2016.csv
2015,"[{'path': 'full/ecf903e43b1ae038eaa86c81a0b6e8e52789a633.csv', 'checksum': '53de0ea7557177c26ebd6bfafeb6f854', 'url': 'https://transcal.s3.amazonaws.com/public/export/tehachapi-2015.csv'}]",Download Tehachapi payroll data for 2015,Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2015.csv
2016,"[{'path': 'full/d3b373766948323bb5c1ceb9d2d41ce90b2cfe63.csv', 'checksum': '8f4ddd077dbd9d59ad5a1a095d8ec20d', 'url': 'https://transcal.s3.amazonaws.com/public/export/torrance-2016.csv'}]",Download Torrance payroll data for 2016,Torrance,https://transcal.s3.amazonaws.com/public/export/torrance-2016.csv
2014,"[{'path': 'full/4a4ec96f71bf10a4862dd3a0f03ea6db0b4880e9.csv', 'checksum': '0bae95950d8381b63262e1acaf1d8287', 'url': 'https://transcal.s3.amazonaws.com/public/export/tehachapi-2014.csv'}]",Download Tehachapi payroll data for 2014,Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2014.csv
2013,"[{'path': 'full/8d278ebb4ab99c47e9f5770fca34dd3b2535c601.csv', 'checksum': 'caba606991abb03a32cccc157babe161', 'url': 'https://transcal.s3.amazonaws.com/public/export/tehachapi-2013.csv'}]",Download Tehachapi payroll data for 2013,Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2013.csv
2011,"[{'path': 'full/c11dc895ef49aec63babe35d5138024bc611667e.csv', 'checksum': 'e10f288874b959a96d7cd353ac24af1a', 'url': 'https://transcal.s3.amazonaws.com/public/export/torrance-2011.csv'}]",Download Torrance payroll data for 2011,Torrance,https://transcal.s3.amazonaws.com/public/export/torrance-2011.csv
2011,"[{'path': 'full/a1ff81d2f85ba3b7dc4142420a22c287c115c081.csv', 'checksum': '98d3c6a07ba546d2c6bb71625d5abe0b', 'url': 'https://transcal.s3.amazonaws.com/public/export/tehachapi-2011.csv'}]",Download Tehachapi payroll data for 2011,Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2011.csv
2013,"[{'path': 'full/e0af9b868ecc8fd72d4b689b1d8c3b0c1e9fabed.csv', 'checksum': 'faf5cb6dc75f36ece1a95691cfee4c0a', 'url': 'https://transcal.s3.amazonaws.com/public/export/torrance-2013.csv'}]",Download Torrance payroll data for 2013,Torrance,https://transcal.s3.amazonaws.com/public/export/torrance-2013.csv
2013,"[{'path': 'full/d1fb0dad32a3d0ca766f34f8fce41c287765e0f5.csv', 'checksum': '6e902f28a9c460995df76f530189d1bc', 'url': 'https://transcal.s3.amazonaws.com/public/export/temecula-2013.csv'}]",Download Temecula payroll data for 2013,Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2013.csv
2016,"[{'path': 'full/77647bf800c479d81209b24eeff4b4995d578dec.csv', 'checksum': '9dd0f0efb3a73f46bbe4a63665321d7e', 'url': 'https://transcal.s3.amazonaws.com/public/export/taft-2016.csv'}]",Download Taft payroll data for 2016,Taft,https://transcal.s3.amazonaws.com/public/export/taft-2016.csv
2011,,Download Taft payroll data for 2011,Taft,https://transcal.s3.amazonaws.com/public/export/taft-2011.csv
2012,"[{'path': 'full/4c8e77e488ea0519d002572a0e8c1f90adb1676d.csv', 'checksum': '23981fe1cfbc8c6563c1584248941e66', 'url': 'https://transcal.s3.amazonaws.com/public/export/tehachapi-2012.csv'}]",Download Tehachapi payroll data for 2012,Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2012.csv
2016,"[{'path': 'full/8c7dcb1ff6d4a43ce934daf0fadea3c1604dd6e8.csv', 'checksum': '973e3690d8302861043ceb6192013827', 'url': 'https://transcal.s3.amazonaws.com/public/export/sutter-creek-2016.csv'}]",Download Sutter Creek payroll data for 2016,Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter-creek-2016.csv
2015,"[{'path': 'full/7589fc0d0e9345f026a3209aba89cbbb34c00fb5.csv', 'checksum': '605924f6260afdf61789afd9647ee9b2', 'url': 'https://transcal.s3.amazonaws.com/public/export/sutter-creek-2015.csv'}]",Download Sutter Creek payroll data for 2015,Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter-creek-2015.csv
2014,"[{'path': 'full/1613fab9cddf9c1daf00afad50f2ed729e145a4d.csv', 'checksum': '09222a3b5d88b1f8053ce023b010ff63', 'url': 'https://transcal.s3.amazonaws.com/public/export/sutter-creek-2014.csv'}]",Download Sutter Creek payroll data for 2014,Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter-creek-2014.csv
2013,"[{'path': 'full/26ebef87c777de6eb422bd2866d2501156b51f43.csv', 'checksum': '90ff3af87d9dc47c1bd594efb044f7a7', 'url': 'https://transcal.s3.amazonaws.com/public/export/sutter-creek-2013.csv'}]",Download Sutter Creek payroll data for 2013,Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter-creek-2013.csv
2016,"[{'path': 'full/4b8d56c72b1f48ae59cedec65b9723a91f32fd57.csv', 'checksum': '8c9f684952fa8c1578befa909a10f0f4', 'url': 'https://transcal.s3.amazonaws.com/public/export/susanville-2016.csv'}]",Download Susanville payroll data for 2016,Susanville,https://transcal.s3.amazonaws.com/public/export/susanville-2016.csv
2011,"[{'path': 'full/deacc773df816a78c9c5283fbfbb47568f04b052.csv', 'checksum': 'a70a296088bc3e8e5ede6f6214555b6d', 'url': 'https://transcal.s3.amazonaws.com/public/export/sutter-creek-2011.csv'}]",Download Sutter Creek payroll data for 2011,Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter-creek-2011.csv
2012,"[{'path': 'full/6891998c0aab401230f018004897e37ef569c954.csv', 'checksum': 'e8814c5fe74c13b74c531e192bebe8b1', 'url': 'https://transcal.s3.amazonaws.com/public/export/sutter-creek-2012.csv'}]",Download Sutter Creek payroll data for 2012,Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter-creek-2012.csv
2014,"[{'path': 'full/1db2314d5e9386ad84010696e556d4ed2825b9db.csv', 'checksum': 'dbe1b15328daa8f452cd61965a295d67', 'url': 'https://transcal.s3.amazonaws.com/public/export/susanville-2014.csv'}]",Download Susanville payroll data for 2014,Susanville,https://transcal.s3.amazonaws.com/public/export/susanville-2014.csv
2012,"[{'path': 'full/d97b76c00e638fa0619261a490d50d6bd79e2d35.csv', 'checksum': 'b4912048c764e290d4e2e1f11fe20f3c', 'url': 'https://transcal.s3.amazonaws.com/public/export/temecula-2012.csv'}]",Download Temecula payroll data for 2012,Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2012.csv
2011,"[{'path': 'full/2ceae118dfb965bb4f55680d144466d1b81c4a96.csv', 'checksum': 'cbce742250369da5654fadf2f497e0b1', 'url': 'https://transcal.s3.amazonaws.com/public/export/temecula-2011.csv'}]",Download Temecula payroll data for 2011,Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2011.csv
2015,"[{'path': 'full/8a85805aaede709c47fee9fdae79a22fdc657430.csv', 'checksum': '78a38633a893f40b0777f73b1ad01655', 'url': 'https://transcal.s3.amazonaws.com/public/export/sunnyvale-2015.csv'}]",Download Sunnyvale payroll data for 2015,Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2015.csv
2014,"[{'path': 'full/96c73551746393c78ccd2d4d61af9a0eac8a9d8e.csv', 'checksum': '4c1ffedfb884a54df1799eb8b3f529df', 'url': 'https://transcal.s3.amazonaws.com/public/export/sunnyvale-2014.csv'}]",Download Sunnyvale payroll data for 2014,Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2014.csv
2016,"[{'path': 'full/6f016859f84102f655444a2755652719dc240ebe.csv', 'checksum': 'be5b287a08760cf28b8b383c221739b6', 'url': 'https://transcal.s3.amazonaws.com/public/export/st-helena-2016.csv'}]",Download St. Helena payroll data for 2016,St. Helena,https://transcal.s3.amazonaws.com/public/export/st-helena-2016.csv
2015,"[{'path': 'full/ea449ba4be30979ae6772c84b6f83c0ea76ed6db.csv', 'checksum': 'e7a1ddc3d070b90591b65e206273a806', 'url': 'https://transcal.s3.amazonaws.com/public/export/st-helena-2015.csv'}]",Download St. Helena payroll data for 2015,St. Helena,https://transcal.s3.amazonaws.com/public/export/st-helena-2015.csv
2012,"[{'path': 'full/47b4764a710364ebbed360bbfa7c9858cf0904b1.csv', 'checksum': '427cf116341eb3be926ebbdbc8a5853e', 'url': 'https://transcal.s3.amazonaws.com/public/export/st-helena-2012.csv'}]",Download St. Helena payroll data for 2012,St. Helena,https://transcal.s3.amazonaws.com/public/export/st-helena-2012.csv
2013,"[{'path': 'full/2c513e3114227241e2c473c04d208a4fe0c0fe09.csv', 'checksum': '60a71ebe94af320d1b7d86c36934b8b9', 'url': 'https://transcal.s3.amazonaws.com/public/export/st-helena-2013.csv'}]",Download St. Helena payroll data for 2013,St. Helena,https://transcal.s3.amazonaws.com/public/export/st-helena-2013.csv
2014,"[{'path': 'full/a24182ca61d6a16a3db7cf6bf99f3e0bef9ccf53.csv', 'checksum': '26f2002ae508219ba6f779ddb56f42e9', 'url': 'https://transcal.s3.amazonaws.com/public/export/st-helena-2014.csv'}]",Download St. Helena payroll data for 2014,St. Helena,https://transcal.s3.amazonaws.com/public/export/st-helena-2014.csv
2013,"[{'path': 'full/2d19f7e41e8c5a7b9a8f44dabb93754b9eb26ec5.csv', 'checksum': '212146701dcefe4e1732de155eb93468', 'url': 'https://transcal.s3.amazonaws.com/public/export/sunnyvale-2013.csv'}]",Download Sunnyvale payroll data for 2013,Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2013.csv
2016,"[{'path': 'full/d23caf316380b83ca5581ff032208ccedcfe4fb9.csv', 'checksum': 'a2e46e3699f1700238d1b1c3d4aa0b3c', 'url': 'https://transcal.s3.amazonaws.com/public/export/sunnyvale-2016.csv'}]",Download Sunnyvale payroll data for 2016,Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2016.csv
2011,"[{'path': 'full/81ab15e9d760036946766ff4b925cb3a67151e9d.csv', 'checksum': 'c30205d6d98a09f5e9d74e8613837258', 'url': 'https://transcal.s3.amazonaws.com/public/export/st-helena-2011.csv'}]",Download St. Helena payroll data for 2011,St. Helena,https://transcal.s3.amazonaws.com/public/export/st-helena-2011.csv
2016,"[{'path': 'full/56e9d33705dac816b4ed6da2e29d0d8e8abe9291.csv', 'checksum': 'ea973e6481e1fe4349182024eedc6cf8', 'url': 'https://transcal.s3.amazonaws.com/public/export/suisun-city-2016.csv'}]",Download Suisun City payroll data for 2016,Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun-city-2016.csv
2015,"[{'path': 'full/0d33899389de7c7558540f4403de6e07454fbb67.csv', 'checksum': '5c4a24283d609569e1ffe4ae13488cb3', 'url': 'https://transcal.s3.amazonaws.com/public/export/suisun-city-2015.csv'}]",Download Suisun City payroll data for 2015,Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun-city-2015.csv
2012,"[{'path': 'full/e7cafd7b7660630c505ab943d2dff9b8216b7831.csv', 'checksum': '1a4eee4e3b8b035cc7416ff2540c4938', 'url': 'https://transcal.s3.amazonaws.com/public/export/suisun-city-2012.csv'}]",Download Suisun City payroll data for 2012,Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun-city-2012.csv
2014,"[{'path': 'full/c898bf9ec649ce07dd1d4904d2a734b7cedf7903.csv', 'checksum': '1a2c7917622ca88246fde62d2b25b438', 'url': 'https://transcal.s3.amazonaws.com/public/export/suisun-city-2014.csv'}]",Download Suisun City payroll data for 2014,Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun-city-2014.csv
2012,"[{'path': 'full/64b15677dd77145e85adb1a888ef06efd82155be.csv', 'checksum': 'f9db13819413de45d61c9bba9fab57fb', 'url': 'https://transcal.s3.amazonaws.com/public/export/sunnyvale-2012.csv'}]",Download Sunnyvale payroll data for 2012,Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2012.csv
2011,"[{'path': 'full/b47558bb5ce9e9eb54f69b8a470cd5b3945fe25c.csv', 'checksum': '210ce8816b7f27d1fc436aa413a44f22', 'url': 'https://transcal.s3.amazonaws.com/public/export/suisun-city-2011.csv'}]",Download Suisun City payroll data for 2011,Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun-city-2011.csv
2016,"[{'path': 'full/3f59941bca388dee75b826599627ebd9de1cb588.csv', 'checksum': 'b7d1f96c0bcb675b4047197afca40741', 'url': 'https://transcal.s3.amazonaws.com/public/export/stanton-2016.csv'}]",Download Stanton payroll data for 2016,Stanton,https://transcal.s3.amazonaws.com/public/export/stanton-2016.csv
2013,"[{'path': 'full/b55fa10c8c4e102e5eb0f8a907832eb21eef5c31.csv', 'checksum': '2f8390b42404b1d1d5fb0f58f85b32c6', 'url': 'https://transcal.s3.amazonaws.com/public/export/suisun-city-2013.csv'}]",Download Suisun City payroll data for 2013,Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun-city-2013.csv
2015,"[{'path': 'full/b23b4fa307e33e184b06f33a41fab155638174df.csv', 'checksum': '88bdf3d14c03ca467e5d264f246669c5', 'url': 'https://transcal.s3.amazonaws.com/public/export/stanton-2015.csv'}]",Download Stanton payroll data for 2015,Stanton,https://transcal.s3.amazonaws.com/public/export/stanton-2015.csv
2014,"[{'path': 'full/824acf1ad8d151604a8ea143c639e07681902a39.csv', 'checksum': '783c6af311a1250e62dd5557c4b4601b', 'url': 'https://transcal.s3.amazonaws.com/public/export/stanton-2014.csv'}]",Download Stanton payroll data for 2014,Stanton,https://transcal.s3.amazonaws.com/public/export/stanton-2014.csv
2013,"[{'path': 'full/c8ff76acc5cc0650475e900ccd78b518de579af2.csv', 'checksum': 'e05ee5f78088edf5153d79717f8d43eb', 'url': 'https://transcal.s3.amazonaws.com/public/export/stanton-2013.csv'}]",Download Stanton payroll data for 2013,Stanton,https://transcal.s3.amazonaws.com/public/export/stanton-2013.csv
